Name,compass16.sivers.h+.z>2.dpt
Comment,COMPASS16 SSA-Sivers h+, z>0.2 (differential in pt)
Reference,1609.07374
Process type,SIDIS
Number of points,20
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass16.sivers.h+.z>2.dpt.0,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,3.056141357987225,2.5,4.0,0.14,0.023135809049988153,0.5330490405117271,0.34,0.2,1.0,0.21,0.1,0.3,0.024,0.011,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.1,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,3.059411708155671,2.5,4.0,0.136,0.023135809049988153,0.5330490405117271,0.35,0.2,1.0,0.4,0.3,0.5,0.023,0.01,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.2,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,3.0659419433511785,2.5,4.0,0.13,0.023135809049988153,0.5330490405117271,0.37,0.2,1.0,0.61,0.5,0.75,0.043,0.011,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.3,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,3.0740852297878796,2.5,4.0,0.122,0.023135809049988153,0.5330490405117271,0.41,0.2,1.0,0.86,0.75,1.0,0.027,0.016,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.4,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,3.095157508108432,2.5,4.0,0.107,0.023135809049988153,0.5330490405117271,0.45,0.2,1.0,1.28,1.0,10.0,0.028,0.021,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.0,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,5.040833264451424,4.0,9.0,0.245,0.059227671167969675,0.8988000420238954,0.33,0.2,1.0,0.21,0.1,0.3,0.016,0.022,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.1,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,5.067543783727971,4.0,9.0,0.246,0.059227671167969675,0.8988000420238954,0.34,0.2,1.0,0.4,0.3,0.5,0.021,0.019,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.2,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,5.118593556827891,4.0,9.0,0.247,0.059227671167969675,0.8988000420238954,0.36,0.2,1.0,0.61,0.5,0.75,0.022,0.02,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.3,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,5.1903757089443925,4.0,9.0,0.251,0.059227671167969675,0.8988000420238954,0.41,0.2,1.0,0.86,0.75,1.0,0.04,0.028,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.sivers.h+.z>2.dpt.4,1 - 1 - 12101,1 - 1 - 2101,301.03984399999996,5.325410782277739,4.0,9.0,0.268,0.059227671167969675,0.8988000420238954,0.48,0.2,1.0,1.34,1.0,10.0,0.044,0.031,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
