{ 57.500000 , 0.200000 , 4.500000 , 0.643052 , -0.381982 , -0.061421 , 0.447247 , 0.388663 , -0.282823 , 0.000778 , 0.389622}
{ 57.500000 , 0.200000 , 5.500000 , 0.443320 , 0.112353 , -0.019369 , 0.024297 , 0.395754 , -0.546476 , 0.000619 , 0.359854}
{ 57.500000 , 0.200000 , 6.500000 , 0.153779 , 0.509081 , 0.008613 , -0.333981 , 0.317902 , -0.645137 , 0.000565 , 0.324555}
{ 57.500000 , 0.200000 , 7.500000 , -0.089642 , 0.739671 , 0.020097 , -0.551902 , 0.225881 , -0.638454 , 0.000553 , 0.289111}
{ 57.500000 , 0.200000 , 9.000000 , -0.314106 , 0.889469 , 0.022802 , -0.701566 , 0.125655 , -0.578358 , 0.000543 , 0.242346}
{ 57.500000 , 0.200000 , 11.000000 , -0.483114 , 0.960723 , 0.020077 , -0.780858 , 0.039158 , -0.496537 , 0.000519 , 0.190884}
{ 57.500000 , 0.200000 , 13.000000 , -0.576075 , 0.980934 , 0.015913 , -0.808816 , -0.012884 , -0.434975 , 0.000485 , 0.151644}
{ 57.500000 , 0.600000 , 0.505000 , 0.157209 , -0.623351 , 0.092944 , 0.371464 , -0.298544 , 0.584992 , 0.004867 , 0.112197}
{ 57.500000 , 0.600000 , 1.500000 , 0.246865 , -0.779380 , 0.046482 , 0.544852 , -0.216931 , 0.596034 , 0.003103 , 0.287390}
{ 57.500000 , 0.600000 , 2.500000 , 0.468777 , -0.947877 , -0.045288 , 0.796373 , 0.024750 , 0.444749 , 0.001679 , 0.377886}
{ 57.500000 , 0.600000 , 3.500000 , 0.641090 , -0.772886 , -0.085908 , 0.746361 , 0.276196 , 0.070625 , 0.001099 , 0.401245}
{ 57.500000 , 0.600000 , 4.500000 , 0.645424 , -0.387241 , -0.061364 , 0.453548 , 0.387380 , -0.276896 , 0.000778 , 0.387854}
{ 57.500000 , 0.600000 , 5.500000 , 0.455204 , 0.094487 , -0.021878 , 0.042804 , 0.381309 , -0.525954 , 0.000604 , 0.357863}
{ 57.500000 , 0.600000 , 6.500000 , 0.158910 , 0.502118 , 0.005753 , -0.324692 , 0.293959 , -0.622586 , 0.000542 , 0.322487}
{ 57.500000 , 0.600000 , 7.500000 , -0.096409 , 0.741779 , 0.017319 , -0.551639 , 0.194672 , -0.612287 , 0.000529 , 0.287062}
{ 57.500000 , 0.600000 , 9.000000 , -0.329264 , 0.892986 , 0.019973 , -0.704038 , 0.090384 , -0.547124 , 0.000524 , 0.240413}
{ 57.500000 , 0.600000 , 11.000000 , -0.500014 , 0.960376 , 0.017238 , -0.781032 , 0.004131 , -0.462385 , 0.000506 , 0.189171}
{ 57.500000 , 0.600000 , 13.000000 , -0.591715 , 0.977178 , 0.013143 , -0.806445 , -0.045933 , -0.400573 , 0.000476 , 0.150154}
{ 57.500000 , 1.000000 , 0.505000 , 0.163477 , -0.614521 , 0.101009 , 0.350062 , -0.279362 , 0.551358 , 0.004473 , 0.111986}
{ 57.500000 , 1.000000 , 1.500000 , 0.266186 , -0.780527 , 0.055326 , 0.535345 , -0.169014 , 0.546107 , 0.002821 , 0.286611}
{ 57.500000 , 1.000000 , 2.500000 , 0.496624 , -0.930029 , -0.038176 , 0.784425 , 0.114995 , 0.354758 , 0.001583 , 0.376281}
{ 57.500000 , 1.000000 , 3.500000 , 0.642172 , -0.735317 , -0.078003 , 0.719030 , 0.330351 , 0.009515 , 0.001103 , 0.398716}
{ 57.500000 , 1.000000 , 4.500000 , 0.651642 , -0.398556 , -0.059645 , 0.467011 , 0.389256 , -0.266841 , 0.000776 , 0.384586}
{ 57.500000 , 1.000000 , 5.500000 , 0.483383 , 0.049839 , -0.026678 , 0.088273 , 0.348129 , -0.475970 , 0.000572 , 0.354157}
{ 57.500000 , 1.000000 , 6.500000 , 0.172572 , 0.479029 , -0.000811 , -0.297074 , 0.232653 , -0.561493 , 0.000494 , 0.318613}
{ 57.500000 , 1.000000 , 7.500000 , -0.111251 , 0.738935 , 0.010625 , -0.544559 , 0.114218 , -0.540493 , 0.000482 , 0.283205}
{ 57.500000 , 1.000000 , 9.000000 , -0.362429 , 0.891831 , 0.013197 , -0.702212 , 0.002480 , -0.464655 , 0.000486 , 0.236758}
{ 57.500000 , 1.000000 , 11.000000 , -0.535057 , 0.950083 , 0.010652 , -0.773651 , -0.079476 , -0.376776 , 0.000480 , 0.185915}
{ 57.500000 , 1.000000 , 13.000000 , -0.622893 , 0.960075 , 0.006896 , -0.793951 , -0.122639 , -0.317253 , 0.000459 , 0.147311}
{ 57.500000 , 1.400000 , 0.505000 , 0.175254 , -0.598920 , 0.111469 , 0.312587 , -0.253070 , 0.492179 , 0.003926 , 0.109364}
{ 57.500000 , 1.400000 , 1.500000 , 0.301651 , -0.772968 , 0.067157 , 0.511126 , -0.077123 , 0.441003 , 0.002425 , 0.280110}
{ 57.500000 , 1.400000 , 2.500000 , 0.531022 , -0.856708 , -0.025941 , 0.728820 , 0.285339 , 0.165652 , 0.001481 , 0.367582}
{ 57.500000 , 1.400000 , 3.500000 , 0.637299 , -0.652523 , -0.061062 , 0.654551 , 0.433676 , -0.110115 , 0.001121 , 0.388935}
{ 57.500000 , 1.400000 , 4.500000 , 0.662020 , -0.405868 , -0.051169 , 0.479103 , 0.411137 , -0.268050 , 0.000772 , 0.374462}
{ 57.500000 , 1.400000 , 5.500000 , 0.531497 , -0.032889 , -0.030553 , 0.171193 , 0.289662 , -0.381038 , 0.000523 , 0.344190}
{ 57.500000 , 1.400000 , 6.500000 , 0.196925 , 0.411702 , -0.011646 , -0.226084 , 0.093899 , -0.410382 , 0.000424 , 0.309102}
{ 57.500000 , 1.400000 , 7.500000 , -0.137932 , 0.696296 , -0.002338 , -0.501790 , -0.067802 , -0.357175 , 0.000418 , 0.274298}
{ 57.500000 , 1.400000 , 9.000000 , -0.413494 , 0.845897 , -0.000039 , -0.663814 , -0.180954 , -0.271216 , 0.000440 , 0.228816}
{ 57.500000 , 1.400000 , 11.000000 , -0.581990 , 0.892152 , -0.001492 , -0.728172 , -0.240067 , -0.195314 , 0.000453 , 0.179183}
{ 57.500000 , 1.400000 , 13.000000 , -0.661181 , 0.896903 , -0.004060 , -0.744588 , -0.263164 , -0.151105 , 0.000441 , 0.141637}
{ 57.500000 , 1.800000 , 0.505000 , 0.201802 , -0.582615 , 0.118693 , 0.266409 , -0.226065 , 0.403413 , 0.003350 , 0.084323}
{ 57.500000 , 1.800000 , 1.500000 , 0.357887 , -0.731773 , 0.072512 , 0.458157 , 0.074084 , 0.242282 , 0.002056 , 0.217736}
{ 57.500000 , 1.800000 , 2.500000 , 0.530509 , -0.656957 , -0.012581 , 0.569836 , 0.506261 , -0.133851 , 0.001503 , 0.287732}
{ 57.500000 , 1.800000 , 3.500000 , 0.604494 , -0.489277 , -0.033263 , 0.517281 , 0.582583 , -0.299853 , 0.001191 , 0.306103}
{ 57.500000 , 1.800000 , 4.500000 , 0.666987 , -0.370441 , -0.027106 , 0.453875 , 0.488702 , -0.323290 , 0.000765 , 0.296008}
{ 57.500000 , 1.800000 , 5.500000 , 0.584940 , -0.133826 , -0.020695 , 0.271945 , 0.220328 , -0.249718 , 0.000467 , 0.272996}
{ 57.500000 , 1.800000 , 6.500000 , 0.203307 , 0.249817 , -0.018574 , -0.079838 , -0.168836 , -0.083453 , 0.000373 , 0.245750}
{ 57.500000 , 1.800000 , 7.500000 , -0.171316 , 0.500708 , -0.018404 , -0.340075 , -0.387153 , 0.039531 , 0.000392 , 0.218428}
{ 57.500000 , 1.800000 , 9.000000 , -0.440441 , 0.637647 , -0.018617 , -0.496192 , -0.466543 , 0.099853 , 0.000438 , 0.182674}
{ 57.500000 , 1.800000 , 11.000000 , -0.593732 , 0.697852 , -0.018395 , -0.571957 , -0.473767 , 0.119157 , 0.000462 , 0.143296}
{ 57.500000 , 1.800000 , 13.000000 , -0.665256 , 0.720181 , -0.018767 , -0.602159 , -0.462423 , 0.122197 , 0.000454 , 0.113421}
{ 57.500000 , 2.200000 , 0.505000 , 0.230572 , -0.551780 , 0.112580 , 0.211537 , -0.204759 , 0.279234 , 0.002847 , 0.029795}
{ 57.500000 , 2.200000 , 1.500000 , 0.388761 , -0.591762 , 0.052969 , 0.344100 , 0.250197 , -0.049738 , 0.001898 , 0.077538}
{ 57.500000 , 2.200000 , 2.500000 , 0.456749 , -0.365569 , -0.008856 , 0.331625 , 0.651655 , -0.415751 , 0.001760 , 0.103497}
{ 57.500000 , 2.200000 , 3.500000 , 0.516981 , -0.249298 , -0.003986 , 0.301925 , 0.714784 , -0.508652 , 0.001380 , 0.111512}
{ 57.500000 , 2.200000 , 4.500000 , 0.625638 , -0.228582 , 0.016411 , 0.324058 , 0.638460 , -0.472263 , 0.000792 , 0.109264}
{ 57.500000 , 2.200000 , 5.500000 , 0.615953 , -0.176463 , 0.026445 , 0.312414 , 0.222354 , -0.169429 , 0.000420 , 0.101842}
{ 57.500000 , 2.200000 , 6.500000 , 0.159078 , 0.025031 , 0.002845 , 0.086983 , -0.409461 , 0.299461 , 0.000399 , 0.092083}
{ 57.500000 , 2.200000 , 7.500000 , -0.160499 , 0.160746 , -0.016081 , -0.079896 , -0.615164 , 0.447164 , 0.000485 , 0.082181}
{ 57.500000 , 2.200000 , 9.000000 , -0.366791 , 0.269136 , -0.026399 , -0.202218 , -0.666527 , 0.472792 , 0.000551 , 0.068861}
{ 57.500000 , 2.200000 , 11.000000 , -0.503254 , 0.359835 , -0.029584 , -0.296502 , -0.657271 , 0.449867 , 0.000562 , 0.054287}
{ 57.500000 , 2.200000 , 13.000000 , -0.579336 , 0.419193 , -0.029576 , -0.354979 , -0.633079 , 0.419812 , 0.000536 , 0.043131}
{ 90.000000 , 0.200000 , 0.505000 , -0.078643 , -0.382161 , 0.101082 , 0.146545 , -0.303808 , 0.508459 , 0.003817 , 2.221672}
{ 90.000000 , 0.200000 , 1.500000 , -0.002913 , -0.549021 , 0.061907 , 0.318690 , -0.229246 , 0.538855 , 0.002427 , 5.897438}
{ 90.000000 , 0.200000 , 2.500000 , 0.280422 , -0.851544 , -0.033136 , 0.682141 , 0.018029 , 0.454510 , 0.001272 , 8.114739}
{ 90.000000 , 0.200000 , 3.500000 , 0.583783 , -0.802428 , -0.088259 , 0.761509 , 0.277759 , 0.113068 , 0.000933 , 9.034336}
{ 90.000000 , 0.200000 , 4.500000 , 0.683090 , -0.550009 , -0.069368 , 0.584639 , 0.352295 , -0.151943 , 0.000761 , 9.151670}
{ 90.000000 , 0.200000 , 5.500000 , 0.654341 , -0.262179 , -0.036479 , 0.345219 , 0.348574 , -0.333038 , 0.000594 , 8.853468}
{ 90.000000 , 0.200000 , 6.500000 , 0.514370 , 0.057766 , -0.008355 , 0.067429 , 0.302760 , -0.461135 , 0.000472 , 8.373862}
{ 90.000000 , 0.200000 , 7.500000 , 0.298012 , 0.362878 , 0.009916 , -0.204637 , 0.228485 , -0.528624 , 0.000401 , 7.829419}
{ 90.000000 , 0.200000 , 9.000000 , -0.014485 , 0.670475 , 0.020435 , -0.489093 , 0.115169 , -0.532087 , 0.000354 , 7.011431}
{ 90.000000 , 0.200000 , 11.000000 , -0.303261 , 0.862143 , 0.021671 , -0.679130 , 0.002170 , -0.466681 , 0.000331 , 6.017636}
{ 90.000000 , 0.200000 , 13.000000 , -0.461930 , 0.927769 , 0.018593 , -0.752324 , -0.063633 , -0.400861 , 0.000314 , 5.164075}
{ 90.000000 , 0.200000 , 15.000000 , -0.555601 , 0.949860 , 0.014396 , -0.781656 , -0.103196 , -0.349867 , 0.000297 , 4.443619}
{ 90.000000 , 0.200000 , 18.000000 , -0.633543 , 0.955788 , 0.008885 , -0.795903 , -0.138255 , -0.297357 , 0.000277 , 3.575950}
{ 90.000000 , 0.200000 , 22.000000 , -0.696156 , 0.953156 , 0.000102 , -0.797503 , -0.161573 , -0.253217 , 0.000255 , 2.694159}
{ 90.000000 , 0.600000 , 0.505000 , -0.089733 , -0.357629 , 0.105712 , 0.114976 , -0.290270 , 0.476358 , 0.003586 , 2.213067}
{ 90.000000 , 0.600000 , 1.500000 , -0.008632 , -0.528446 , 0.068211 , 0.291035 , -0.193013 , 0.492567 , 0.002249 , 5.873633}
{ 90.000000 , 0.600000 , 2.500000 , 0.294894 , -0.830111 , -0.026943 , 0.663974 , 0.100305 , 0.372073 , 0.001197 , 8.079426}
{ 90.000000 , 0.600000 , 3.500000 , 0.586995 , -0.767116 , -0.080261 , 0.734484 , 0.333238 , 0.050702 , 0.000929 , 8.989740}
{ 90.000000 , 0.600000 , 4.500000 , 0.685753 , -0.549493 , -0.065422 , 0.585881 , 0.365143 , -0.158185 , 0.000762 , 9.099438}
{ 90.000000 , 0.600000 , 5.500000 , 0.671341 , -0.297652 , -0.037536 , 0.378105 , 0.331660 , -0.298693 , 0.000584 , 8.795613}
{ 90.000000 , 0.600000 , 6.500000 , 0.543611 , 0.006319 , -0.012442 , 0.115684 , 0.263130 , -0.404133 , 0.000451 , 8.312518}
{ 90.000000 , 0.600000 , 7.500000 , 0.322361 , 0.319969 , 0.004770 , -0.163018 , 0.170162 , -0.461855 , 0.000375 , 7.766386}
{ 90.000000 , 0.600000 , 9.000000 , -0.014756 , 0.648503 , 0.015068 , -0.467211 , 0.040630 , -0.458361 , 0.000330 , 6.948347}
{ 90.000000 , 0.600000 , 11.000000 , -0.322104 , 0.847044 , 0.016413 , -0.666093 , -0.074449 , -0.389485 , 0.000313 , 5.956851}
{ 90.000000 , 0.600000 , 13.000000 , -0.483375 , 0.910074 , 0.013610 , -0.738396 , -0.133818 , -0.326055 , 0.000302 , 5.106995}
{ 90.000000 , 0.600000 , 15.000000 , -0.575448 , 0.929616 , 0.009733 , -0.766004 , -0.166466 , -0.279301 , 0.000289 , 4.390823}
{ 90.000000 , 0.600000 , 18.000000 , -0.650336 , 0.933198 , 0.004585 , -0.778518 , -0.194580 , -0.231871 , 0.000271 , 3.529730}
{ 90.000000 , 0.600000 , 22.000000 , -0.710223 , 0.929808 , -0.003834 , -0.779447 , -0.210956 , -0.193452 , 0.000251 , 2.656095}
{ 90.000000 , 1.000000 , 0.505000 , -0.114595 , -0.301344 , 0.112918 , 0.044283 , -0.265302 , 0.403820 , 0.003177 , 2.136694}
{ 90.000000 , 1.000000 , 1.500000 , -0.022421 , -0.470298 , 0.078588 , 0.220005 , -0.105725 , 0.372240 , 0.001934 , 5.681395}
{ 90.000000 , 1.000000 , 2.500000 , 0.315759 , -0.733444 , -0.014606 , 0.584838 , 0.296927 , 0.149276 , 0.001095 , 7.825876}
{ 90.000000 , 1.000000 , 3.500000 , 0.582347 , -0.664687 , -0.061085 , 0.652108 , 0.458485 , -0.099701 , 0.000938 , 8.712828}
{ 90.000000 , 1.000000 , 4.500000 , 0.689950 , -0.533413 , -0.053334 , 0.575343 , 0.408978 , -0.190879 , 0.000764 , 8.819105}
{ 90.000000 , 1.000000 , 5.500000 , 0.704112 , -0.365264 , -0.035568 , 0.440686 , 0.303846 , -0.233279 , 0.000564 , 8.520989}
{ 90.000000 , 1.000000 , 6.500000 , 0.600440 , -0.114795 , -0.018747 , 0.226560 , 0.165600 , -0.261038 , 0.000415 , 8.047361}
{ 90.000000 , 1.000000 , 7.500000 , 0.370988 , 0.194430 , -0.006409 , -0.047708 , 0.011495 , -0.268188 , 0.000332 , 7.512566}
{ 90.000000 , 1.000000 , 9.000000 , -0.014581 , 0.552447 , 0.001673 , -0.381686 , -0.160037 , -0.236481 , 0.000292 , 6.713467}
{ 90.000000 , 1.000000 , 11.000000 , -0.352973 , 0.765459 , 0.003536 , -0.598754 , -0.264479 , -0.175304 , 0.000288 , 5.746870}
{ 90.000000 , 1.000000 , 13.000000 , -0.515447 , 0.830644 , 0.002071 , -0.674774 , -0.298091 , -0.133026 , 0.000286 , 4.920737}
{ 90.000000 , 1.000000 , 15.000000 , -0.603256 , 0.852232 , -0.000570 , -0.704502 , -0.309674 , -0.105498 , 0.000279 , 4.225843}
{ 90.000000 , 1.000000 , 18.000000 , -0.671960 , 0.858743 , -0.004450 , -0.719319 , -0.317281 , -0.078258 , 0.000265 , 3.391711}
{ 90.000000 , 1.000000 , 22.000000 , -0.727478 , 0.859056 , -0.011871 , -0.723481 , -0.317721 , -0.056052 , 0.000248 , 2.547479}
{ 90.000000 , 1.400000 , 0.505000 , -0.154744 , -0.204060 , 0.115421 , -0.071487 , -0.233090 , 0.275242 , 0.002680 , 1.734599}
{ 90.000000 , 1.400000 , 1.500000 , -0.044051 , -0.329790 , 0.080475 , 0.075924 , 0.059039 , 0.114333 , 0.001610 , 4.617204}
{ 90.000000 , 1.400000 , 2.500000 , 0.296259 , -0.444725 , -0.002805 , 0.351888 , 0.563677 , -0.244453 , 0.001133 , 6.368397}
{ 90.000000 , 1.400000 , 3.500000 , 0.530407 , -0.436946 , -0.029206 , 0.456655 , 0.636208 , -0.349459 , 0.001024 , 7.101555}
{ 90.000000 , 1.400000 , 4.500000 , 0.681352 , -0.454450 , -0.024799 , 0.508491 , 0.522973 , -0.299775 , 0.000775 , 7.201810}
{ 90.000000 , 1.400000 , 5.500000 , 0.748264 , -0.438250 , -0.018316 , 0.507960 , 0.302373 , -0.172224 , 0.000536 , 6.973961}
{ 90.000000 , 1.400000 , 6.500000 , 0.655904 , -0.312310 , -0.015979 , 0.397686 , 0.000271 , -0.002233 , 0.000388 , 6.603658}
{ 90.000000 , 1.400000 , 7.500000 , 0.397517 , -0.080935 , -0.016875 , 0.181104 , -0.284405 , 0.144862 , 0.000321 , 6.182489}
{ 90.000000 , 1.400000 , 9.000000 , -0.006933 , 0.235119 , -0.017865 , -0.124771 , -0.498386 , 0.236606 , 0.000298 , 5.548468}
{ 90.000000 , 1.400000 , 11.000000 , -0.337920 , 0.469178 , -0.016540 , -0.359309 , -0.557550 , 0.243089 , 0.000301 , 4.775111}
{ 90.000000 , 1.400000 , 13.000000 , -0.497172 , 0.573085 , -0.015392 , -0.466104 , -0.545523 , 0.222885 , 0.000299 , 4.107445}
{ 90.000000 , 1.400000 , 15.000000 , -0.584771 , 0.626109 , -0.015508 , -0.521052 , -0.524373 , 0.204378 , 0.000291 , 3.540254}
{ 90.000000 , 1.400000 , 18.000000 , -0.655063 , 0.663153 , -0.016984 , -0.559871 , -0.500108 , 0.187932 , 0.000276 , 2.850867}
{ 90.000000 , 1.400000 , 22.000000 , -0.711025 , 0.687735 , -0.021801 , -0.584413 , -0.476794 , 0.175607 , 0.000257 , 2.145009}
{ 90.000000 , 1.800000 , 0.505000 , -0.196762 , -0.074375 , 0.095510 , -0.203498 , -0.195858 , 0.084181 , 0.002264 , 1.105581}
