Name,compass.d.h-
Comment,COMPASS isoscalar h-. thFactor contains DIS normalization
Reference,1709.07374
Process type,SIDIS
Number of points,2332
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass.d.h-.41,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.8482004569158335,0.8246211251235321,0.8717797887081347,0.2946,0.029,0.1435,0.0022366243728142977,0.09360261512520958,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.42,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.902258847008508,0.8717797887081347,0.9327379053088815,0.2584,0.0236,0.146,0.0019617913711310747,0.06807462918197049,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.43,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.9663689526544408,0.9327379053088815,1.0,0.1482,0.0156,0.1565,0.001125145051089881,0.05760160930782113,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.44,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.029150262212918,1.0,1.0583005244258363,0.0998,0.0132,0.1723,0.0007576887725962896,0.062401743416806224,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.45,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.0859266984959204,1.0583005244258363,1.1135528725660044,0.0719,0.0114,0.1882,0.0005458699674315955,0.062401743416806224,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.46,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.1441434425065387,1.1135528725660044,1.174734012447073,0.0443,0.0088,0.2118,0.00033632878382781195,0.05348720864297684,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.47,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.2038084065204342,1.174734012447073,1.2328828005937953,0.0276,0.0056,0.2198,0.0002095411836037835,0.05348720864297684,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.48,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.2645154701376837,1.2328828005937953,1.296148139681572,0.0217,0.0054,0.2477,0.00016474795957253994,0.04680130756260479,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.49,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.328147595277558,1.296148139681572,1.3601470508735443,0.0125,0.0035,0.2711,9.490089837127877e-05,0.044048289470686744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.50,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.3959645786005899,1.3601470508735443,1.4317821063276353,0.0073,0.0028,0.3339,5.54221246488268e-05,0.037441046050083776,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.51,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.4823765390016121,1.4317821063276353,1.5329709716755893,0.0046,0.0017,0.341,3.492353060063058e-05,0.02496069736672249,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.52,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.58042651564278,1.5329709716755893,1.6278820596099706,0.0049,0.002,0.3716,3.720115216154127e-05,0.024960697366722524,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.53,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,1.6799664335894238,1.6278820596099706,1.7320508075688772,0.0025,0.001,0.3822,1.8980179674255754e-05,0.021394883457190744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.54,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.29953523924572845,0.282842712474619,0.31622776601683794,4.4592,0.1941,0.0855,0.06224179492633098,0.309604407068192,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.55,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3313189637653067,0.31622776601683794,0.34641016151377546,4.6329,0.2057,0.0855,0.06466631048488491,0.3096044070681922,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.56,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3602879500955848,0.34641016151377546,0.37416573867739417,3.7869,0.1801,0.0874,0.05285778911161706,0.30960440706819176,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.57,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.3932381506195801,0.37416573867739417,0.41231056256176607,3.9451,0.158,0.085,0.05506595469229197,0.20640293804546136,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.58,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.429762079030862,0.41231056256176607,0.4472135954999579,3.4602,0.1564,0.0864,0.04829768990045085,0.20640293804546153,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.59,1 - 1 - 2113,301.03984399999996,3.3228756555322954,2.6457513110645907,4.0,0.0435,0.032,0.055,0.25,0.2,0.3,0.46339837391561495,0.4472135954999579,0.47958315233127197,3.0809,0.1297,0.0854,0.04300339657080488,0.2064029380454612,True,0.1,0.9,25.0,10000.0,0.938,0.139
