Name,hermes.p.vmsub.zxpt.pi-
Comment,HERMES proton-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.vmsub.zxpt.pi-.49,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8929212,0.8,1.1,0.1083702,0.0,0.15,0.009640792,0.0006857498,0.0003489862,0.00029141368564998755,0.0036632202848755494,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.50,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.874397,0.8,1.1,0.2019668,0.15,0.25,0.01793662,0.001402616,0.003093304,0.0005421729399724918,0.005494830427313324,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.51,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8756005,0.8,1.1,0.2968198,0.25,0.35,0.01787049,0.001512873,0.004876817,0.0005401740184075381,0.0054948304273133245,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.52,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8625979,0.8,1.1,0.4033756,0.35,0.45,0.02289552,0.001682315,0.003093537,0.0006920663642647827,0.005494830427313321,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.53,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8633378,0.8,1.1,0.5154033,0.45,0.6,0.01965475,0.001576854,0.003026938,0.0005941071167212292,0.0036632202848755494,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.54,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8587443,0.8,1.1,0.6939034,0.6,0.8,0.00996235,0.001045108,0.0006983123,0.00030113346820833325,0.0027474152136566605,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.55,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8481465,0.8,1.1,0.9284211,0.8,1.2,0.005545424,0.000659788,0.0003908381,0.0001676223744202651,0.0013737076068283311,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.56,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1448088,0.1,0.2,0.1042913,0.0,0.15,3.45388,0.04619848,0.2111011,0.08255098412806106,0.005737335878031426,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.57,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1460035,0.1,0.2,0.2106578,0.15,0.25,6.947725,0.06763331,1.07341,0.16605716938664142,0.008606003817047138,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.58,1 - 1 - 2021,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.148345,0.1,0.2,0.3126589,0.25,0.35,7.552178,0.06831349,0.4236984,0.18050416523165017,0.00860600381704714,True,0.1,0.85,10.0,10000.0,0.938,0.139
