Name,hermes.d.vmsub.zxpt.pi-
Comment,HERMES deutron-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.vmsub.zxpt.pi-.27,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3532729,0.3,0.375,0.9799376,0.8,1.2,0.1901313,0.004944713,0.0215846,0.006071712543335329,0.005748171389290355,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.28,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4229711,0.375,0.475,0.09769397,0.0,0.15,0.3514376,0.01682129,0.01078718,0.01122291849958247,0.011496342778580712,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.29,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4248118,0.375,0.475,0.2057207,0.15,0.25,0.6365048,0.02074331,0.1482885,0.020326343837406807,0.01724451416787107,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.30,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.427211,0.375,0.475,0.3059491,0.25,0.35,0.8563856,0.0212999,0.1442266,0.027348086240675532,0.01724451416787107,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.31,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4323345,0.375,0.475,0.4106602,0.35,0.45,0.8651826,0.01970612,0.1062194,0.027629012396672578,0.01724451416787106,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.32,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4366899,0.375,0.475,0.5410769,0.45,0.6,0.7579377,0.01451115,0.08709656,0.024204220137119613,0.011496342778580715,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.33,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.436964,0.375,0.475,0.7124313,0.6,0.8,0.4944455,0.009097682,0.05464257,0.015789777613395103,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.34,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4390603,0.375,0.475,0.9649691,0.8,1.2,0.1414455,0.003324349,0.01557598,0.004516964942375808,0.0043111285419677675,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.35,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5359247,0.475,0.6,0.1027273,0.0,0.15,0.1232447,0.008873673,0.0319837,0.003935734888940431,0.009197074222864568,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.36,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5355355,0.475,0.6,0.2064245,0.15,0.25,0.3064462,0.01239838,0.0572967,0.00978614902647511,0.013795611334296852,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.37,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5381569,0.475,0.6,0.3070614,0.25,0.35,0.4145124,0.01317584,0.05335861,0.013237168937718468,0.013795611334296853,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.38,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5390925,0.475,0.6,0.4061281,0.35,0.45,0.5003372,0.01324282,0.04234999,0.015977925008335173,0.013795611334296846,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.39,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5416997,0.475,0.6,0.5290748,0.45,0.6,0.3903489,0.009078228,0.01870321,0.012465524153083411,0.009197074222864568,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.40,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5446066,0.475,0.6,0.7038513,0.6,0.8,0.2674588,0.006280114,0.01702528,0.008541113171715626,0.006897805667148423,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.41,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5453021,0.475,0.6,0.9576247,0.8,1.2,0.09798154,0.002434599,0.006130236,0.003128973217104771,0.0034489028335742133,True,0.1,0.85,10.0,10000.0,0.938,0.139
