Name,hermes.p.no-vmsub.zxpt.k+
Comment,HERMES proton-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,334
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.k+.53,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8697566,0.8,1.1,0.519637,0.45,0.6,0.01463605,0.001886028,0.005592623,0.0004424061087364503,0.0036632202848755494,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.54,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.854633,0.8,1.1,0.6881503,0.6,0.8,0.01095829,0.001582419,0.003538707,0.00033123789801931235,0.0027474152136566605,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.55,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8618727,0.8,1.1,0.9720637,0.8,1.2,0.002775795,0.0004753344,0.0008965231,8.390437751989745e-05,0.0013737076068283311,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.56,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1490277,0.1,0.2,0.1012257,0.0,0.15,0.3651961,0.01875247,0.1198436,0.008728530653853,0.005737335878031426,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.57,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1507331,0.1,0.2,0.2117026,0.15,0.25,0.7843599,0.02944527,0.05642137,0.01874694015298376,0.008606003817047138,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.58,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1513554,0.1,0.2,0.3152297,0.25,0.35,0.7989339,0.03027854,0.1329137,0.019095272475670815,0.00860600381704714,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.59,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1471056,0.1,0.2,0.4129377,0.35,0.45,0.7954379,0.03165277,0.2320854,0.019011714783883117,0.008606003817047134,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.60,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1506873,0.1,0.2,0.5446668,0.45,0.6,0.4989014,0.0267647,0.2204386,0.011924213219008026,0.005737335878031426,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.61,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1660136,0.1,0.2,0.7705407,0.6,0.8,0.140211,0.02495113,0.06193188,0.0033511749208367313,0.004303001908523567,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.62,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.223498,0.2,0.25,1.282488,0.8,1.2,0.05541829,0.03214111,0.02445493,0.001324549312134262,0.004303001908523571,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.63,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2248406,0.2,0.25,0.1019543,0.0,0.15,0.2354072,0.01490318,0.01268964,0.005626453736328794,0.011474671756062853,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.64,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2254691,0.2,0.25,0.2018396,0.15,0.25,0.5606505,0.02587635,0.1261918,0.013400074851149866,0.017212007634094282,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.65,1 - 1 - 2002,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2255212,0.2,0.25,0.300978,0.25,0.35,0.6064698,0.02761437,0.2561811,0.01449519926400117,0.017212007634094285,True,0.1,0.85,10.0,10000.0,0.938,0.494
