Name,hermes.d.no-vmsub.zxpt.k+
Comment,HERMES deutron-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k+.27,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3552542,0.3,0.375,1.00729,0.8,1.2,0.0437849,0.002782036,0.01137058,0.0013982407238507446,0.005748171389290355,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.28,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4284131,0.375,0.475,0.09884389,0.0,0.15,0.08671488,0.01001918,0.03199313,0.0027691801643907016,0.011496342778580712,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.29,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4191305,0.375,0.475,0.2036434,0.15,0.25,0.2036843,0.0142938,0.05765604,0.006504518294412736,0.01724451416787107,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.30,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.423556,0.375,0.475,0.3026066,0.25,0.35,0.1965962,0.01330895,0.05562264,0.006278164686782561,0.01724451416787107,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.31,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4314508,0.375,0.475,0.4101637,0.35,0.45,0.2096998,0.01309767,0.0151099,0.00669661915736604,0.01724451416787106,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.32,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4282573,0.375,0.475,0.5270042,0.45,0.6,0.1861385,0.008870865,0.01362481,0.005944205216330101,0.011496342778580715,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.33,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4329215,0.375,0.475,0.7024573,0.6,0.8,0.1272725,0.005627842,0.0293341,0.004064359916918707,0.00862225708393553,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.34,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.4314723,0.375,0.475,0.956035,0.8,1.2,0.04208675,0.002151632,0.009700184,0.0013440114693541682,0.0043111285419677675,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.35,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.524701,0.475,0.6,0.1035386,0.0,0.15,0.0554559,0.006980182,0.02752654,0.0017709460968917254,0.009197074222864568,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.36,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.5302707,0.475,0.6,0.2020833,0.15,0.25,0.09866135,0.009736091,0.009612258,0.0031506824827758346,0.013795611334296852,True,0.1,0.85,10.0,10000.0,0.938,0.494
